Nov 27, 2023 11:58:17 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Nov 27, 2023 11:58:17 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Nov 27, 2023 11:58:17 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /Users/andresloza/Desktop/apache-karaf-4.4.4/lock
Nov 27, 2023 11:58:17 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Nov 27, 2023 11:58:17 AM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2023-11-27T11:58:19,890 | INFO  | CM Configuration Updater (Update: pid=org.ops4j.pax.logging) | EventAdminConfigurationNotifier  | 7 - org.ops4j.pax.logging.pax-logging-api - 2.2.3 | Sending Event Admin notification (configuration successful) to org/ops4j/pax/logging/Configuration
2023-11-27T11:58:21,702 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.aries/org.apache.aries.util/1.1.3
2023-11-27T11:58:21,702 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.4.4
2023-11-27T11:58:21,702 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.4.4
2023-11-27T11:58:21,702 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.4.4
2023-11-27T11:58:21,703 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.4.4
2023-11-27T11:58:21,703 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.diagnostic/org.apache.karaf.diagnostic.core/4.4.4
2023-11-27T11:58:21,703 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf/org.apache.karaf.event/4.4.4
2023-11-27T11:58:21,703 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.4.4
2023-11-27T11:58:21,704 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.instance/org.apache.karaf.instance.core/4.4.4
2023-11-27T11:58:21,704 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.command/4.4.4
2023-11-27T11:58:21,704 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.config/4.4.4
2023-11-27T11:58:21,706 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.modules/4.4.4
2023-11-27T11:58:21,709 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.kar/org.apache.karaf.kar.core/4.4.4
2023-11-27T11:58:21,711 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.log/org.apache.karaf.log.core/4.4.4
2023-11-27T11:58:21,712 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.management/org.apache.karaf.management.server/4.4.4
2023-11-27T11:58:21,712 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.package/org.apache.karaf.package.core/4.4.4
2023-11-27T11:58:21,713 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.service/org.apache.karaf.service.core/4.4.4
2023-11-27T11:58:21,714 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.4.4
2023-11-27T11:58:21,716 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.4.4
2023-11-27T11:58:21,717 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.ssh/4.4.4
2023-11-27T11:58:21,719 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.karaf.system/org.apache.karaf.system.core/4.4.4
2023-11-27T11:58:21,720 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.sshd/sshd-osgi/2.10.0
2023-11-27T11:58:21,720 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.sshd/sshd-scp/2.10.0
2023-11-27T11:58:21,722 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.apache.sshd/sshd-sftp/2.10.0
2023-11-27T11:58:21,723 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.jline/jline/3.21.0
2023-11-27T11:58:21,724 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |       mvn:org.ops4j.pax.url/pax-url-wrap/2.6.14/jar/uber
2023-11-27T11:58:21,731 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 | Stopping bundles:
2023-11-27T11:58:21,735 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.config.core/4.4.4
2023-11-27T11:58:21,776 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 | Installing bundles:
2023-11-27T11:58:21,779 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.bouncycastle/bcpkix-jdk18on/1.75
2023-11-27T11:58:21,831 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.bouncycastle/bcprov-jdk18on/1.75
2023-11-27T11:58:21,869 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.bouncycastle/bcutil-jdk18on/1.75
2023-11-27T11:58:21,892 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.api/1.1.5
2023-11-27T11:58:21,910 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.core/1.1.8
2023-11-27T11:58:21,924 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.whiteboard/1.2.0
2023-11-27T11:58:21,933 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.aries/org.apache.aries.util/1.1.3
2023-11-27T11:58:21,939 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.4.4
2023-11-27T11:58:21,943 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.4.4
2023-11-27T11:58:21,949 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.4.4
2023-11-27T11:58:21,957 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.4.4
2023-11-27T11:58:21,964 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.diagnostic/org.apache.karaf.diagnostic.core/4.4.4
2023-11-27T11:58:21,974 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf/org.apache.karaf.event/4.4.4
2023-11-27T11:58:21,988 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.4.4
2023-11-27T11:58:21,992 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.instance/org.apache.karaf.instance.core/4.4.4
2023-11-27T11:58:21,996 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.command/4.4.4
2023-11-27T11:58:22,003 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.config/4.4.4
2023-11-27T11:58:22,009 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.modules/4.4.4
2023-11-27T11:58:22,016 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.kar/org.apache.karaf.kar.core/4.4.4
2023-11-27T11:58:22,020 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.log/org.apache.karaf.log.core/4.4.4
2023-11-27T11:58:22,025 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.management/org.apache.karaf.management.server/4.4.4
2023-11-27T11:58:22,033 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.package/org.apache.karaf.package.core/4.4.4
2023-11-27T11:58:22,035 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.service/org.apache.karaf.service.core/4.4.4
2023-11-27T11:58:22,038 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.4.4
2023-11-27T11:58:22,044 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.4.4
2023-11-27T11:58:22,054 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.ssh/4.4.4
2023-11-27T11:58:22,060 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.karaf.system/org.apache.karaf.system.core/4.4.4
2023-11-27T11:58:22,062 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.sshd/sshd-osgi/2.10.0
2023-11-27T11:58:22,073 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.sshd/sshd-scp/2.10.0
2023-11-27T11:58:22,079 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.apache.sshd/sshd-sftp/2.10.0
2023-11-27T11:58:22,086 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.jline/jline/3.21.0
2023-11-27T11:58:22,097 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   mvn:org.ops4j.pax.url/pax-url-wrap/2.6.14/jar/uber
2023-11-27T11:58:22,193 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 | Refreshing bundles:
2023-11-27T11:58:22,198 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |     org.apache.karaf.config.core/4.4.4 (Should be wired to: org.apache.karaf.shell.core/4.4.4 (through [org.apache.karaf.config.core [16](R 16.0)] osgi.wiring.package; (&(osgi.wiring.package=org.apache.karaf.shell.api.action)(version>=4.4.0)(!(version>=5.0.0)))))
2023-11-27T11:58:22,617 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 | Starting bundles:
2023-11-27T11:58:22,631 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.ops4j.pax.url.wrap/2.6.14
2023-11-27T11:58:22,667 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.config.core/4.4.4
2023-11-27T11:58:22,707 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.aries.util/1.1.3
2023-11-27T11:58:22,716 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.deployer.wrap/4.4.4
2023-11-27T11:58:22,736 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.deployer.kar/4.4.4
2023-11-27T11:58:22,890 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.deployer.features/4.4.4
2023-11-27T11:58:22,942 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.jaas.config/4.4.4
2023-11-27T11:58:22,978 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.management.server/4.4.4
2023-11-27T11:58:23,012 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   bcprov/1.75.0
2023-11-27T11:58:23,027 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   bcutil/1.75.0
2023-11-27T11:58:23,026 | INFO  | activator-1-thread-1 | Activator                        | 40 - org.apache.karaf.management.server - 4.4.4 | Setting java.rmi.server.hostname system property to 127.0.0.1
2023-11-27T11:58:23,032 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   bcpkix/1.75.0
2023-11-27T11:58:23,037 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.aries.jmx.whiteboard/1.2.0
2023-11-27T11:58:23,051 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.jaas.modules/4.4.4
2023-11-27T11:58:23,072 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.sshd.osgi/2.10.0
2023-11-27T11:58:23,075 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.sshd.scp/2.10.0
2023-11-27T11:58:23,077 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.sshd.sftp/2.10.0
2023-11-27T11:58:23,080 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.jline/3.21.0
2023-11-27T11:58:23,082 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.shell.core/4.4.4
2023-11-27T11:58:23,436 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.config.core/4.4.4
2023-11-27T11:58:23,476 | WARN  | activator-1-thread-1 | Activator                        | 40 - org.apache.karaf.management.server - 4.4.4 | java.rmi.server.hostname system property is already set to 127.0.0.1. Apache Karaf doesn't override it
2023-11-27T11:58:23,527 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.deployer.kar/4.4.4
2023-11-27T11:58:23,960 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.shell.ssh/4.4.4
2023-11-27T11:58:24,057 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.4.4. Missing service: [org.apache.sshd.server.SshServer]
2023-11-27T11:58:24,063 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.features.command/4.4.4
2023-11-27T11:58:24,137 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.features.command/4.4.4
2023-11-27T11:58:24,151 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.jaas.command/4.4.4
2023-11-27T11:58:24,188 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.jaas.command/4.4.4
2023-11-27T11:58:24,193 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Updating commands for bundle org.apache.karaf.jaas.command/4.4.4
2023-11-27T11:58:24,209 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Updating commands for bundle org.apache.karaf.jaas.command/4.4.4
2023-11-27T11:58:24,217 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.instance.core/4.4.4
2023-11-27T11:58:24,439 | INFO  | activator-1-thread-1 | BouncyCastleSecurityProviderRegistrar | 47 - org.apache.sshd.osgi - 2.10.0 | getOrCreateProvider(BC) created instance of org.bouncycastle.jce.provider.BouncyCastleProvider
2023-11-27T11:58:24,486 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.instance.core/4.4.4
2023-11-27T11:58:24,494 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.package.core/4.4.4
2023-11-27T11:58:24,540 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.package.core/4.4.4
2023-11-27T11:58:24,541 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.log.core/4.4.4
2023-11-27T11:58:24,596 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.log.core/4.4.4
2023-11-27T11:58:24,613 | INFO  | activator-1-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Unregistering commands for bundle org.apache.karaf.log.core/4.4.4
2023-11-27T11:58:24,615 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.diagnostic.core/4.4.4
2023-11-27T11:58:24,642 | INFO  | activator-1-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.log.core/4.4.4
2023-11-27T11:58:24,661 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.diagnostic.core/4.4.4
2023-11-27T11:58:24,664 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.aries.jmx.api/1.1.5
2023-11-27T11:58:24,669 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.karaf.service.core/4.4.4
2023-11-27T11:58:24,695 | INFO  | features-3-thread-1 | CommandExtension                 | 44 - org.apache.karaf.shell.core - 4.4.4 | Registering commands for bundle org.apache.karaf.service.core/4.4.4
2023-11-27T11:58:24,697 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.4 |   org.apache.aries.jmx.core/1.1.8
2023-11-27T11:58:24,709 | INFO  | features-3-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Starting JMX OSGi agent
2023-11-27T11:58:24,740 | INFO  | features-3-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering MBean with ObjectName [osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=104bd75e-94d8-412e-9d55-9929b0096e8b] for service with service.id [16]
2023-11-27T11:58:24,746 | INFO  | features-3-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@74a1bd73 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=104bd75e-94d8-412e-9d55-9929b0096e8b
2023-11-27T11:58:24,748 | INFO  | features-3-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@74a1bd73 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=104bd75e-94d8-412e-9d55-9929b0096e8b
2023-11-27T11:58:24,748 | INFO  | features-3-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@74a1bd73 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=104bd75e-94d8-412e-9d55-9929b0096e8b
2023-11-27T11:58:24,749 | INFO  | features-3-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@74a1bd73 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=104bd75e-94d8-412e-9d55-9929b0096e8b
